74eabcd000-74eacd4000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:22498]
74eacd4000-74eacd6000 ---p 00000000 00:00 0 
74eacd6000-74eacd7000 ---p 00000000 00:00 0                              [anon:stack_and_tls:22497]
74eacd7000-74eadde000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:22497]
74eadde000-74eade0000 ---p 00000000 00:00 0 
74eade0000-74eade1000 ---p 00000000 00:00 0                              [anon:stack_and_tls:22496]
74eade1000-74eaee8000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:22496]
74eaee8000-74eaeea000 ---p 00000000 00:00 0 
74eaeea000-74eaeeb000 ---p 00000000 00:00 0                              [anon:stack_and_tls:22495]
74eaeeb000-74eaff2000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:22495]
74eaff2000-74eaff3000 ---p 00000000 00:00 0 
74eaff3000-74ebf80000 ---p 00000000 00:00 0 
74ebf80000-74ebf84000 rw-p 00000000 00:00 0 
74ebf84000-74ebff3000 ---p 00000000 00:00 0 
74ebff3000-74ebff4000 ---p 00000000 00:00 0 
74ebff4000-74ebff5000 ---p 00000000 00:00 0                              [anon:stack_and_tls:22494]
74ebff5000-74ec0f8000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:22494]
74ec0f8000-74ec0f9000 ---p 00000000 00:00 0 
74ec0f9000-74ec1df000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace non moving space mark-bitmap 1]
74ec1df000-74ec2c5000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace non moving space live-bitmap 1]
74ec2c5000-74f02c5000 rw-s 00000000 00:01 27600                          /memfd:jit-zygote-cache (deleted)
74f02c5000-74f02df000 r--p 00000000 fd:33 104                            /apex/com.android.art/lib64/libopenjdk.so
74f02df000-74f02fd000 r-xp 0001a000 fd:33 104                            /apex/com.android.art/lib64/libopenjdk.so
74f02fd000-74f02fe000 r--p 00038000 fd:33 104                            /apex/com.android.art/lib64/libopenjdk.so
74f02fe000-74f0300000 rw-p 00039000 fd:33 104                            /apex/com.android.art/lib64/libopenjdk.so
74f0334000-74f0338000 r--p 00000000 fd:33 105                            /apex/com.android.art/lib64/libopenjdkjvm.so
74f0338000-74f033b000 r-xp 00004000 fd:33 105                            /apex/com.android.art/lib64/libopenjdkjvm.so
74f033b000-74f033c000 r--p 00007000 fd:33 105                            /apex/com.android.art/lib64/libopenjdkjvm.so
74f0341000-74f034a000 r--p 00000000 fd:33 95                             /apex/com.android.art/lib64/libexpat.so
74f034a000-74f036a000 r-xp 00009000 fd:33 95                             /apex/com.android.art/lib64/libexpat.so
74f036a000-74f036c000 r--p 00029000 fd:33 95                             /apex/com.android.art/lib64/libexpat.so
74f036c000-74f036d000 rw-p 00000000 00:00 0                              [anon:.bss]
74f0380000-74f0393000 r--p 00000000 fd:33 96                             /apex/com.android.art/lib64/libjavacore.so
74f0393000-74f03bd000 r-xp 00013000 fd:33 96                             /apex/com.android.art/lib64/libjavacore.so
74f03bd000-74f03be000 r--p 0003d000 fd:33 96                             /apex/com.android.art/lib64/libjavacore.so
74f03be000-74f03c0000 rw-p 0003e000 fd:33 96                             /apex/com.android.art/lib64/libjavacore.so
74f03de000-74f03df000 r--p 00000000 fd:33 83                             /apex/com.android.art/lib64/libandroidio.so
74f03df000-74f03e0000 r-xp 00001000 fd:33 83                             /apex/com.android.art/lib64/libandroidio.so
74f03e0000-74f03e1000 r--p 00002000 fd:33 83                             /apex/com.android.art/lib64/libandroidio.so
74f03e1000-74f03e2000 rw-p 00000000 00:00 0                              [anon:.bss]
74f0439000-74f2002000 r--s 00000000 07:58 18                             /apex/com.android.i18n/etc/icu/icudt76l.dat
74f2002000-74f200b000 r--p 00000000 07:58 35                             /apex/com.android.i18n/lib64/libicu_jni.so
74f200b000-74f2018000 r-xp 00009000 07:58 35                             /apex/com.android.i18n/lib64/libicu_jni.so
74f2018000-74f2019000 r--p 00016000 07:58 35                             /apex/com.android.i18n/lib64/libicu_jni.so
74f2019000-74f201a000 rw-p 00017000 07:58 35                             /apex/com.android.i18n/lib64/libicu_jni.so
74f204d000-74f204f000 r--p 00000000 fd:08 2713                           /system/lib64/libwebviewchromium_plat_support.so
74f204f000-74f2051000 r-xp 00002000 fd:08 2713                           /system/lib64/libwebviewchromium_plat_support.so
74f2051000-74f2052000 r--p 00004000 fd:08 2713                           /system/lib64/libwebviewchromium_plat_support.so
74f2052000-74f2053000 rw-p 00005000 fd:08 2713                           /system/lib64/libwebviewchromium_plat_support.so
74f2099000-74f209a000 r--p 00000000 fd:08 2675                           /system/lib64/libstdc++.so
74f209a000-74f209c000 r-xp 00001000 fd:08 2675                           /system/lib64/libstdc++.so
74f209c000-74f209d000 r--p 00003000 fd:08 2675                           /system/lib64/libstdc++.so
74f20c5000-74f20e5000 r--p 00000000 fd:08 2165                           /system/lib64/android.hardware.renderscript@1.0.so
74f20e5000-74f2128000 r-xp 00020000 fd:08 2165                           /system/lib64/android.hardware.renderscript@1.0.so
74f2128000-74f212c000 r--p 00063000 fd:08 2165                           /system/lib64/android.hardware.renderscript@1.0.so
74f212c000-74f212d000 rw-p 00067000 fd:08 2165                           /system/lib64/android.hardware.renderscript@1.0.so
74f215d000-74f2160000 r--p 00000000 fd:08 2701                           /system/lib64/libutilscallstack.so
74f2160000-74f2163000 r-xp 00003000 fd:08 2701                           /system/lib64/libutilscallstack.so
74f2163000-74f2164000 r--p 00006000 fd:08 2701                           /system/lib64/libutilscallstack.so
74f2164000-74f2165000 rw-p 00000000 00:00 0                              [anon:.bss]
74f2185000-74f218c000 r--p 00000000 fd:08 2266                           /system/lib64/libRS.so
74f218c000-74f2194000 r-xp 00007000 fd:08 2266                           /system/lib64/libRS.so
74f2194000-74f2195000 r--p 0000f000 fd:08 2266                           /system/lib64/libRS.so
74f2195000-74f2196000 rw-p 00000000 00:00 0                              [anon:.bss]
74f21f0000-74f21f2000 r--p 00000000 fd:08 2264                           /system/lib64/libOpenSLES.so
74f21f2000-74f21f3000 r-xp 00002000 fd:08 2264                           /system/lib64/libOpenSLES.so
74f21f3000-74f21f4000 r--p 00003000 fd:08 2264                           /system/lib64/libOpenSLES.so
74f2235000-74f2237000 r--p 00000000 fd:08 2263                           /system/lib64/libOpenMAXAL.so
74f2237000-74f2238000 r-xp 00002000 fd:08 2263                           /system/lib64/libOpenMAXAL.so
74f2238000-74f2239000 r--p 00003000 fd:08 2263                           /system/lib64/libOpenMAXAL.so
74f2254000-74f2257000 r--p 00000000 fd:08 2495                           /system/lib64/libjnigraphics.so
74f2257000-74f2259000 r-xp 00003000 fd:08 2495                           /system/lib64/libjnigraphics.so
74f2259000-74f225a000 r--p 00005000 fd:08 2495                           /system/lib64/libjnigraphics.so
74f22aa000-74f22be000 r--p 00000000 fd:08 2369                           /system/lib64/libcamera2ndk.so
74f22be000-74f22f8000 r-xp 00014000 fd:08 2369                           /system/lib64/libcamera2ndk.so
74f22f8000-74f22fb000 r--p 0004e000 fd:08 2369                           /system/lib64/libcamera2ndk.so
74f22fb000-74f22fc000 rw-p 00051000 fd:08 2369                           /system/lib64/libcamera2ndk.so
74f231b000-74f231f000 r--p 00000000 fd:08 2290                           /system/lib64/libamidi.so
74f231f000-74f2323000 r-xp 00004000 fd:08 2290                           /system/lib64/libamidi.so
74f2323000-74f2324000 r--p 00008000 fd:08 2290                           /system/lib64/libamidi.so
74f2324000-74f2325000 rw-p 00000000 00:00 0                              [anon:.bss]
74f234d000-74f237a000 r--p 00000000 fd:08 2274                           /system/lib64/libaaudio_internal.so
74f237a000-74f23c4000 r-xp 0002d000 fd:08 2274                           /system/lib64/libaaudio_internal.so
74f23c4000-74f23ce000 r--p 00077000 fd:08 2274                           /system/lib64/libaaudio_internal.so
74f23ce000-74f23cf000 rw-p 00081000 fd:08 2274                           /system/lib64/libaaudio_internal.so
74f2404000-74f240d000 r--p 00000000 fd:08 2039                           /system/lib64/aaudio-aidl-cpp.so
74f240d000-74f2419000 r-xp 00009000 fd:08 2039                           /system/lib64/aaudio-aidl-cpp.so
74f2419000-74f241d000 r--p 00015000 fd:08 2039                           /system/lib64/aaudio-aidl-cpp.so
74f241d000-74f241e000 rw-p 00000000 00:00 0                              [anon:.bss]
74f246b000-74f2470000 r--p 00000000 fd:08 2273                           /system/lib64/libaaudio.so
74f2470000-74f2476000 r-xp 00005000 fd:08 2273                           /system/lib64/libaaudio.so
74f2476000-74f2477000 r--p 0000b000 fd:08 2273                           /system/lib64/libaaudio.so
74f2477000-74f2478000 rw-p 00000000 00:00 0                              [anon:.bss]
74f2486000-74f2487000 r--p 00000000 fd:08 2230                           /system/lib64/com.android.media.aaudio-aconfig-cc.so
74f2487000-74f2489000 r-xp 00001000 fd:08 2230                           /system/lib64/com.android.media.aaudio-aconfig-cc.so
74f2489000-74f248a000 r--p 00003000 fd:08 2230                           /system/lib64/com.android.media.aaudio-aconfig-cc.so
74f248a000-74f248b000 rw-p 00000000 00:00 0                              [anon:.bss]
74f24c5000-74f24cd000 r--p 00000000 fd:08 2284                           /system/lib64/libactivitymanager_aidl.so
74f24cd000-74f24d3000 r-xp 00008000 fd:08 2284                           /system/lib64/libactivitymanager_aidl.so
74f24d3000-74f24d6000 r--p 0000e000 fd:08 2284                           /system/lib64/libactivitymanager_aidl.so
74f24d6000-74f24d7000 rw-p 00000000 00:00 0                              [anon:.bss]
74f2519000-74f2525000 r--p 00000000 fd:08 2157                           /system/lib64/android.hardware.power-V6-ndk.so
74f2525000-74f2531000 r-xp 0000c000 fd:08 2157                           /system/lib64/android.hardware.power-V6-ndk.so
74f2531000-74f2532000 r--p 00018000 fd:08 2157                           /system/lib64/android.hardware.power-V6-ndk.so
74f2532000-74f2533000 rw-p 00019000 fd:08 2157                           /system/lib64/android.hardware.power-V6-ndk.so
74f2563000-74f2585000 r--p 00000000 fd:08 2598                           /system/lib64/libpowermanager.so
74f2585000-74f25ab000 r-xp 00022000 fd:08 2598                           /system/lib64/libpowermanager.so
74f25ab000-74f25b4000 r--p 00048000 fd:08 2598                           /system/lib64/libpowermanager.so
74f25b4000-74f25b5000 rw-p 00051000 fd:08 2598                           /system/lib64/libpowermanager.so
74f25d7000-74f25e1000 r--p 00000000 fd:08 2162                           /system/lib64/android.hardware.power@1.1.so
74f25e1000-74f25ed000 r-xp 0000a000 fd:08 2162                           /system/lib64/android.hardware.power@1.1.so
74f25ed000-74f25ef000 r--p 00016000 fd:08 2162                           /system/lib64/android.hardware.power@1.1.so
74f25ef000-74f25f0000 rw-p 00018000 fd:08 2162                           /system/lib64/android.hardware.power@1.1.so
74f261d000-74f2627000 r--p 00000000 fd:08 2161                           /system/lib64/android.hardware.power@1.0.so
74f2627000-74f2632000 r-xp 0000a000 fd:08 2161                           /system/lib64/android.hardware.power@1.0.so
74f2632000-74f2634000 r--p 00015000 fd:08 2161                           /system/lib64/android.hardware.power@1.0.so
74f2634000-74f2635000 rw-p 00017000 fd:08 2161                           /system/lib64/android.hardware.power@1.0.so
74f2642000-74f2693000 r--p 00000000 fd:08 2717                           /system/lib64/libxml2.so
74f2693000-74f276f000 r-xp 00051000 fd:08 2717                           /system/lib64/libxml2.so
74f276f000-74f2773000 r--p 0012d000 fd:08 2717                           /system/lib64/libxml2.so
74f2773000-74f2774000 rw-p 00131000 fd:08 2717                           /system/lib64/libxml2.so
74f2774000-74f2775000 rw-p 00000000 00:00 0                              [anon:.bss]
74f2782000-74f27a3000 r--p 00000000 fd:08 2291                           /system/lib64/libandroid.so
74f27a3000-74f27c6000 r-xp 00021000 fd:08 2291                           /system/lib64/libandroid.so
74f27c6000-74f27cb000 r--p 00044000 fd:08 2291                           /system/lib64/libandroid.so
74f27cb000-74f27cc000 rw-p 00049000 fd:08 2291                           /system/lib64/libandroid.so
74f281e000-74f2821000 r--p 00000000 fd:08 2197                           /system/lib64/android.os.flags-aconfig-cc.so
74f2821000-74f2822000 r-xp 00003000 fd:08 2197                           /system/lib64/android.os.flags-aconfig-cc.so
74f2822000-74f2823000 r--p 00004000 fd:08 2197                           /system/lib64/android.os.flags-aconfig-cc.so
74f2823000-74f2824000 rw-p 00000000 00:00 0                              [anon:.bss]
74f2863000-74f286e000 r--p 00000000 fd:08 2163                           /system/lib64/android.hardware.power@1.2.so
74f286e000-74f2879000 r-xp 0000b000 fd:08 2163                           /system/lib64/android.hardware.power@1.2.so
74f2879000-74f287b000 r--p 00016000 fd:08 2163                           /system/lib64/android.hardware.power@1.2.so
74f287b000-74f287c000 rw-p 00018000 fd:08 2163                           /system/lib64/android.hardware.power@1.2.so
74f2892000-74f289d000 r--p 00000000 fd:08 2164                           /system/lib64/android.hardware.power@1.3.so
74f289d000-74f28a9000 r-xp 0000b000 fd:08 2164                           /system/lib64/android.hardware.power@1.3.so
74f28a9000-74f28ac000 r--p 00017000 fd:08 2164                           /system/lib64/android.hardware.power@1.3.so
74f28ac000-74f28ad000 rw-p 0001a000 fd:08 2164                           /system/lib64/android.hardware.power@1.3.so
74f28e7000-74f28ed000 r--p 00000000 fd:08 2241                           /system/lib64/dynamic_instrumentation_manager_aidl-cpp.so
74f28ed000-74f28f0000 r-xp 00006000 fd:08 2241                           /system/lib64/dynamic_instrumentation_manager_aidl-cpp.so
74f28f0000-74f28f2000 r--p 00009000 fd:08 2241                           /system/lib64/dynamic_instrumentation_manager_aidl-cpp.so
74f28f2000-74f28f3000 rw-p 00000000 00:00 0                              [anon:.bss]
74f291a000-74f2938000 r--p 00000000 fd:33 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
74f2938000-74f2995000 r-xp 0001e000 fd:33 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
74f2995000-74f2999000 r--p 0007b000 fd:33 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
74f2999000-74f299a000 rw-p 0007f000 fd:33 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
74f299a000-74f299b000 rw-p 00000000 00:00 0                              [anon:.bss]
74f29cb000-74f29d9000 r--p 00000000 fd:29 39                             /apex/com.android.adbd/lib64/libbase.so
74f29d9000-74f29fd000 r-xp 0000e000 fd:29 39                             /apex/com.android.adbd/lib64/libbase.so
74f29fd000-74f29fe000 r--p 00032000 fd:29 39                             /apex/com.android.adbd/lib64/libbase.so
74f29fe000-74f29ff000 rw-p 00033000 fd:29 39                             /apex/com.android.adbd/lib64/libbase.so
74f2a00000-74f2a19000 r--p 00000000 fd:29 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
74f2a19000-74f2a6e000 r-xp 00019000 fd:29 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
74f2a6e000-74f2a71000 r--p 0006e000 fd:29 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
74f2a71000-74f2a72000 rw-p 00071000 fd:29 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
74f2a72000-74f2a74000 rw-p 00000000 00:00 0                              [anon:.bss]
74f2a87000-74f2b02000 r--p 00000000 fd:29 40                             /apex/com.android.adbd/lib64/libc++.so
74f2b02000-74f2b05000 ---p 00000000 00:00 0 
74f2b05000-74f2b91000 r-xp 0007a000 fd:29 40                             /apex/com.android.adbd/lib64/libc++.so
74f2b91000-74f2b94000 ---p 00000000 00:00 0 
74f2b94000-74f2b9c000 r--p 00105000 fd:29 40                             /apex/com.android.adbd/lib64/libc++.so
74f2b9c000-74f2b9f000 ---p 00000000 00:00 0 
74f2b9f000-74f2ba0000 rw-p 0010c000 fd:29 40                             /apex/com.android.adbd/lib64/libc++.so
74f2ba0000-74f2ba7000 rw-p 00000000 00:00 0                              [anon:.bss]
74f2bff000-74f3400000 rw-p 00000000 00:00 0                              [anon:dalvik-Concurrent mark-compact compaction buffers]
74f3400000-7513400000 rw-p 00000000 00:00 0                              [anon:dalvik-main space]
7513454000-751345c000 r--p 00000000 fd:33 82                             /apex/com.android.art/lib64/libadbconnection.so
751345c000-751346c000 r-xp 00008000 fd:33 82                             /apex/com.android.art/lib64/libadbconnection.so
751346c000-751346d000 r--p 00018000 fd:33 82                             /apex/com.android.art/lib64/libadbconnection.so
751346d000-751346e000 rw-p 00000000 00:00 0                              [anon:.bss]
751349f000-75134bb000 r--p 00000000 fd:29 44                             /apex/com.android.adbd/lib64/libprocessgroup.so
75134bb000-75134f9000 r-xp 0001c000 fd:29 44                             /apex/com.android.adbd/lib64/libprocessgroup.so
75134f9000-75134fb000 r--p 0005a000 fd:29 44                             /apex/com.android.adbd/lib64/libprocessgroup.so
75134fb000-75134fc000 rw-p 00000000 00:00 0                              [anon:.bss]
7513509000-751350c000 r--p 00000000 fd:08 2686                           /system/lib64/libtombstoned_client.so
751350c000-7513511000 r-xp 00003000 fd:08 2686                           /system/lib64/libtombstoned_client.so
7513511000-7513512000 r--p 00008000 fd:08 2686                           /system/lib64/libtombstoned_client.so
7513568000-751356b000 r--p 00000000 fd:08 2305                           /system/lib64/libartpalette-system.so
751356b000-751356d000 r-xp 00003000 fd:08 2305                           /system/lib64/libartpalette-system.so
751356d000-751356e000 r--p 00005000 fd:08 2305                           /system/lib64/libartpalette-system.so
751356e000-751356f000 rw-p 00000000 00:00 0                              [anon:.bss]
75135b3000-7513b43000 rw-p 00000000 00:00 0                              [anon:dalvik-Concurrent mark-compact chunk-info vector]
7513b43000-7514343000 rw-p 00000000 00:00 0                              [anon:dalvik-Concurrent Mark Compact live words bitmap]
7514343000-7514b44000 rw-p 00000000 00:00 0                              [anon:dalvik-live stack]
7514b44000-7515345000 rw-p 00000000 00:00 0                              [anon:dalvik-allocation stack]
7515345000-7515746000 rw-p 00000000 00:00 0                              [anon:dalvik-card table]
7515746000-7515846000 rw-p 00000000 00:00 0                              [anon:dalvik-large object free list space allocation info map]
7515846000-7516046000 rw-p 00000000 00:00 0                              [anon:dalvik-bump-pointer space live bitmap]
7516046000-7516146000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space mark-bitmap 0]
7516146000-7516246000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space live-bitmap 0]
7516246000-75163a3000 r--p 00000000 fd:1a 36                             /apex/com.android.wifi/javalib/framework-wifi.jar
75163a3000-7516598000 r--p 00000000 fd:19 46                             /apex/com.android.tethering/javalib/framework-connectivity.jar
7516598000-7516653000 r--p 00000000 fd:22 33                             /apex/com.android.media/javalib/updatable-media.jar
7516653000-75166fe000 r--p 00000000 fd:23 24                             /apex/com.android.ipsec/javalib/android.net.ipsec.ike.jar
75166fe000-75167d2000 r--p 00000000 07:b8 28                             /apex/com.android.healthfitness/javalib/framework-healthfitness.jar
75167d2000-751691f000 r--p 00000000 fd:2a 41                             /apex/com.android.bt/javalib/framework-bluetooth.jar
751691f000-75169a4000 r--p 00000000 fd:32 28                             /apex/com.android.adservices/javalib/framework-adservices.jar
75169a4000-7516c31000 r--p 00004000 07:58 21                             /apex/com.android.i18n/javalib/core-icu4j.jar
7516c31000-7516ced000 r--p 00000000 fd:08 1627                           /system/framework/voip-common.jar
7516ced000-7517140000 r--p 00000000 fd:08 1622                           /system/framework/telephony-common.jar
7517140000-7517348000 r--p 0285d000 fd:08 1441                           /system/framework/framework.jar
7517348000-7517a97000 r--p 0210f000 fd:08 1441                           /system/framework/framework.jar
7517a97000-7518301000 r--p 018a6000 fd:08 1441                           /system/framework/framework.jar
7518301000-7518b1e000 r--p 0108a000 fd:08 1441                           /system/framework/framework.jar
7518b1e000-751931b000 r--p 0088e000 fd:08 1441                           /system/framework/framework.jar
751931b000-7519ba4000 r--p 00006000 fd:08 1441                           /system/framework/framework.jar
7519ba4000-7519ca4000 r--p 00000000 fd:33 46                             /apex/com.android.art/javalib/apache-xml.jar
7519ca4000-751a1ae000 r--p 00000000 fd:33 49                             /apex/com.android.art/javalib/core-oj.jar
751a1ae000-751a1af000 ---p 00000000 00:00 0 
751a1af000-751a3b6000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
751a3b6000-751a3b7000 ---p 00000000 00:00 0 
751a3b7000-751a57d000 r-xp 00000000 fd:36 876901                         /data/adb/modules/zygisk_lsposed/zygisk/arm64-v8a.so
751a57d000-751a580000 ---p 00000000 00:00 0 
751a580000-751a596000 rw-p 001c5000 fd:36 876901                         /data/adb/modules/zygisk_lsposed/zygisk/arm64-v8a.so
751a596000-751a599000 ---p 00000000 00:00 0 
751a599000-751a5c5000 rw-p 001da000 fd:36 876901                         /data/adb/modules/zygisk_lsposed/zygisk/arm64-v8a.so
751a5c5000-751a5cf000 rw-p 00000000 00:00 0 
751a5cf000-751a764000 r--p 00000000 fd:33 85                             /apex/com.android.art/lib64/libart.so
751a764000-751a7cf000 ---p 00000000 00:00 0 
751a7cf000-751afe0000 r-xp 00200000 fd:33 85                             /apex/com.android.art/lib64/libart.so
751afe0000-751b1cf000 ---p 00000000 00:00 0 
751b1cf000-751b200000 rw-p 00000000 00:00 0 
751b200000-751b3cf000 ---p 00000000 00:00 0 
751b3cf000-751b3d3000 rw-p 00e00000 fd:33 85                             /apex/com.android.art/lib64/libart.so
751b3d3000-751b3f0000 rw-p 00000000 00:00 0                              [anon:.bss]
751b400000-751d200000 ---p 00000000 00:00 0 
751d201000-751d280000 r--p 00000000 fd:14 170                            /apex/com.android.conscrypt/javalib/conscrypt.jar
751d280000-751d37d000 r--p 00000000 fd:33 47                             /apex/com.android.art/javalib/bouncycastle.jar
751d37d000-751d3a2000 r--p 00000000 fd:33 86                             /apex/com.android.art/lib64/libartbase.so
751d3a2000-751d3d4000 r-xp 00025000 fd:33 86                             /apex/com.android.art/lib64/libartbase.so
751d3d4000-751d3d7000 r--p 00057000 fd:33 86                             /apex/com.android.art/lib64/libartbase.so
751d3d7000-751d3d8000 rw-p 0005a000 fd:33 86                             /apex/com.android.art/lib64/libartbase.so
751d400000-751e000000 ---p 00000000 00:00 0 
751e003000-751e004000 ---p 00000000 00:00 0 
751e004000-751e143000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
751e143000-751e144000 ---p 00000000 00:00 0 
751e144000-751e147000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
751e147000-751e187000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
751e187000-752e150000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
752e150000-752e190000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
752e190000-753e152000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
753e152000-753e1d2000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
753e1d2000-754e14f000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
754e14f000-754e18f000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
754e18f000-755e14a000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
755e14a000-755e18a000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
755e18a000-756e145000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
756e145000-756e185000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
756e185000-757e147000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
757e147000-757e187000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
757e187000-758e149000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
758e149000-758e189000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
758e189000-759e149000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
759e149000-759e189000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
759e189000-75ae154000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
75ae154000-75ae1d4000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
75ae1d4000-75be14c000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
75be14c000-75be1cc000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
75be1cc000-75ce145000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
75ce145000-75ce185000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
75ce185000-75de147000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
75de147000-75de187000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
75de187000-75ee14f000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
75ee14f000-75ee18f000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
75ee18f000-75fe14d000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
75fe14d000-75fe18d000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
75fe18d000-760e150000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
760e150000-760e190000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
760e190000-761e14f000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
761e14f000-761e18f000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
761e18f000-762e147000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
762e147000-762e187000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
762e187000-763e146000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
763e146000-763e246000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
763e246000-764e152000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
764e152000-764e192000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
764e192000-765e150000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
765e150000-765e190000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
765e190000-766e148000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
766e148000-766e188000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
766e188000-767e14c000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
767e14c000-767e18c000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
767e18c000-768e150000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
768e150000-768e190000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
768e190000-769e149000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
769e149000-769e1c9000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
769e1c9000-76ae153000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
76ae153000-76ae1d3000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
76ae1d3000-76be14a000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
76be14a000-76be18a000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
76be18a000-76ce154000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
76ce154000-76ce194000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
76ce194000-76de148000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
76de148000-76de248000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
76de248000-76ee146000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
76ee146000-76ee186000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
76ee186000-76fe14f000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
76fe14f000-76fe18f000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
76fe18f000-770e146000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
770e146000-770e186000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
770e186000-771e14f000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
771e14f000-771e1cf000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
771e1cf000-772e144000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
772e144000-772e147000 ---p 00000000 00:00 0                              [anon:cfi shadow]
772e147000-772e148000 r--p 00000000 00:00 0                              [anon:cfi shadow]
772e148000-772e419000 ---p 00000000 00:00 0                              [anon:cfi shadow]
772e419000-772e41a000 r--p 00000000 00:00 0                              [anon:cfi shadow]
772e41a000-772e4ea000 ---p 00000000 00:00 0                              [anon:cfi shadow]
