7c57cc3000-7c57cdd000 r--p 00000000 fd:2d 104                            /apex/com.android.art/lib64/libopenjdk.so
7c57cdd000-7c57cfb000 r-xp 0001a000 fd:2d 104                            /apex/com.android.art/lib64/libopenjdk.so
7c57cfb000-7c57cfc000 r--p 00038000 fd:2d 104                            /apex/com.android.art/lib64/libopenjdk.so
7c57cfc000-7c57cfe000 rw-p 00039000 fd:2d 104                            /apex/com.android.art/lib64/libopenjdk.so
7c57d30000-7c57d31000 r--p 00000000 fd:2d 83                             /apex/com.android.art/lib64/libandroidio.so
7c57d31000-7c57d32000 r-xp 00001000 fd:2d 83                             /apex/com.android.art/lib64/libandroidio.so
7c57d32000-7c57d33000 r--p 00002000 fd:2d 83                             /apex/com.android.art/lib64/libandroidio.so
7c57d33000-7c57d34000 rw-p 00000000 00:00 0                              [anon:.bss]
7c57d43000-7c57d4c000 r--p 00000000 fd:2d 95                             /apex/com.android.art/lib64/libexpat.so
7c57d4c000-7c57d6c000 r-xp 00009000 fd:2d 95                             /apex/com.android.art/lib64/libexpat.so
7c57d6c000-7c57d6e000 r--p 00029000 fd:2d 95                             /apex/com.android.art/lib64/libexpat.so
7c57d6e000-7c57d6f000 rw-p 00000000 00:00 0                              [anon:.bss]
7c57d80000-7c57d93000 r--p 00000000 fd:2d 96                             /apex/com.android.art/lib64/libjavacore.so
7c57d93000-7c57dbd000 r-xp 00013000 fd:2d 96                             /apex/com.android.art/lib64/libjavacore.so
7c57dbd000-7c57dbe000 r--p 0003d000 fd:2d 96                             /apex/com.android.art/lib64/libjavacore.so
7c57dbe000-7c57dc0000 rw-p 0003e000 fd:2d 96                             /apex/com.android.art/lib64/libjavacore.so
7c57dcf000-7c59998000 r--s 00000000 07:48 18                             /apex/com.android.i18n/etc/icu/icudt76l.dat
7c59998000-7c599a1000 r--p 00000000 07:48 35                             /apex/com.android.i18n/lib64/libicu_jni.so
7c599a1000-7c599ae000 r-xp 00009000 07:48 35                             /apex/com.android.i18n/lib64/libicu_jni.so
7c599ae000-7c599af000 r--p 00016000 07:48 35                             /apex/com.android.i18n/lib64/libicu_jni.so
7c599af000-7c599b0000 rw-p 00017000 07:48 35                             /apex/com.android.i18n/lib64/libicu_jni.so
7c599e8000-7c599ea000 r--p 00000000 fd:02 2713                           /system/lib64/libwebviewchromium_plat_support.so
7c599ea000-7c599ec000 r-xp 00002000 fd:02 2713                           /system/lib64/libwebviewchromium_plat_support.so
7c599ec000-7c599ed000 r--p 00004000 fd:02 2713                           /system/lib64/libwebviewchromium_plat_support.so
7c599ed000-7c599ee000 rw-p 00005000 fd:02 2713                           /system/lib64/libwebviewchromium_plat_support.so
7c59a0f000-7c59a10000 r--p 00000000 fd:02 2675                           /system/lib64/libstdc++.so
7c59a10000-7c59a12000 r-xp 00001000 fd:02 2675                           /system/lib64/libstdc++.so
7c59a12000-7c59a13000 r--p 00003000 fd:02 2675                           /system/lib64/libstdc++.so
7c59a47000-7c59a4a000 r--p 00000000 fd:02 2701                           /system/lib64/libutilscallstack.so
7c59a4a000-7c59a4d000 r-xp 00003000 fd:02 2701                           /system/lib64/libutilscallstack.so
7c59a4d000-7c59a4e000 r--p 00006000 fd:02 2701                           /system/lib64/libutilscallstack.so
7c59a4e000-7c59a4f000 rw-p 00000000 00:00 0                              [anon:.bss]
7c59a8c000-7c59aac000 r--p 00000000 fd:02 2165                           /system/lib64/android.hardware.renderscript@1.0.so
7c59aac000-7c59aef000 r-xp 00020000 fd:02 2165                           /system/lib64/android.hardware.renderscript@1.0.so
7c59aef000-7c59af3000 r--p 00063000 fd:02 2165                           /system/lib64/android.hardware.renderscript@1.0.so
7c59af3000-7c59af4000 rw-p 00067000 fd:02 2165                           /system/lib64/android.hardware.renderscript@1.0.so
7c59b07000-7c59b0e000 r--p 00000000 fd:02 2266                           /system/lib64/libRS.so
7c59b0e000-7c59b16000 r-xp 00007000 fd:02 2266                           /system/lib64/libRS.so
7c59b16000-7c59b17000 r--p 0000f000 fd:02 2266                           /system/lib64/libRS.so
7c59b17000-7c59b18000 rw-p 00000000 00:00 0                              [anon:.bss]
7c59b6f000-7c59b71000 r--p 00000000 fd:02 2264                           /system/lib64/libOpenSLES.so
7c59b71000-7c59b72000 r-xp 00002000 fd:02 2264                           /system/lib64/libOpenSLES.so
7c59b72000-7c59b73000 r--p 00003000 fd:02 2264                           /system/lib64/libOpenSLES.so
7c59bbc000-7c59bbe000 r--p 00000000 fd:02 2263                           /system/lib64/libOpenMAXAL.so
7c59bbe000-7c59bbf000 r-xp 00002000 fd:02 2263                           /system/lib64/libOpenMAXAL.so
7c59bbf000-7c59bc0000 r--p 00003000 fd:02 2263                           /system/lib64/libOpenMAXAL.so
7c59bf5000-7c59bf8000 r--p 00000000 fd:02 2495                           /system/lib64/libjnigraphics.so
7c59bf8000-7c59bfa000 r-xp 00003000 fd:02 2495                           /system/lib64/libjnigraphics.so
7c59bfa000-7c59bfb000 r--p 00005000 fd:02 2495                           /system/lib64/libjnigraphics.so
7c59c00000-7c59c14000 r--p 00000000 fd:02 2369                           /system/lib64/libcamera2ndk.so
7c59c14000-7c59c4e000 r-xp 00014000 fd:02 2369                           /system/lib64/libcamera2ndk.so
7c59c4e000-7c59c51000 r--p 0004e000 fd:02 2369                           /system/lib64/libcamera2ndk.so
7c59c51000-7c59c52000 rw-p 00051000 fd:02 2369                           /system/lib64/libcamera2ndk.so
7c59c86000-7c59c8a000 r--p 00000000 fd:02 2290                           /system/lib64/libamidi.so
7c59c8a000-7c59c8e000 r-xp 00004000 fd:02 2290                           /system/lib64/libamidi.so
7c59c8e000-7c59c8f000 r--p 00008000 fd:02 2290                           /system/lib64/libamidi.so
7c59c8f000-7c59c90000 rw-p 00000000 00:00 0                              [anon:.bss]
7c59cd2000-7c59cd7000 r--p 00000000 fd:02 2273                           /system/lib64/libaaudio.so
7c59cd7000-7c59cdd000 r-xp 00005000 fd:02 2273                           /system/lib64/libaaudio.so
7c59cdd000-7c59cde000 r--p 0000b000 fd:02 2273                           /system/lib64/libaaudio.so
7c59cde000-7c59cdf000 rw-p 00000000 00:00 0                              [anon:.bss]
7c59d1b000-7c59d48000 r--p 00000000 fd:02 2274                           /system/lib64/libaaudio_internal.so
7c59d48000-7c59d92000 r-xp 0002d000 fd:02 2274                           /system/lib64/libaaudio_internal.so
7c59d92000-7c59d9c000 r--p 00077000 fd:02 2274                           /system/lib64/libaaudio_internal.so
7c59d9c000-7c59d9d000 rw-p 00081000 fd:02 2274                           /system/lib64/libaaudio_internal.so
7c59ddc000-7c59ddd000 r--p 00000000 fd:02 2230                           /system/lib64/com.android.media.aaudio-aconfig-cc.so
7c59ddd000-7c59ddf000 r-xp 00001000 fd:02 2230                           /system/lib64/com.android.media.aaudio-aconfig-cc.so
7c59ddf000-7c59de0000 r--p 00003000 fd:02 2230                           /system/lib64/com.android.media.aaudio-aconfig-cc.so
7c59de0000-7c59de1000 rw-p 00000000 00:00 0                              [anon:.bss]
7c59e0f000-7c59e18000 r--p 00000000 fd:02 2039                           /system/lib64/aaudio-aidl-cpp.so
7c59e18000-7c59e24000 r-xp 00009000 fd:02 2039                           /system/lib64/aaudio-aidl-cpp.so
7c59e24000-7c59e28000 r--p 00015000 fd:02 2039                           /system/lib64/aaudio-aidl-cpp.so
7c59e28000-7c59e29000 rw-p 00000000 00:00 0                              [anon:.bss]
7c59e5f000-7c59e81000 r--p 00000000 fd:02 2598                           /system/lib64/libpowermanager.so
7c59e81000-7c59ea7000 r-xp 00022000 fd:02 2598                           /system/lib64/libpowermanager.so
7c59ea7000-7c59eb0000 r--p 00048000 fd:02 2598                           /system/lib64/libpowermanager.so
7c59eb0000-7c59eb1000 rw-p 00051000 fd:02 2598                           /system/lib64/libpowermanager.so
7c59ee6000-7c59f07000 r--p 00000000 fd:02 2291                           /system/lib64/libandroid.so
7c59f07000-7c59f2a000 r-xp 00021000 fd:02 2291                           /system/lib64/libandroid.so
7c59f2a000-7c59f2f000 r--p 00044000 fd:02 2291                           /system/lib64/libandroid.so
7c59f2f000-7c59f30000 rw-p 00049000 fd:02 2291                           /system/lib64/libandroid.so
7c59f64000-7c59f6e000 r--p 00000000 fd:02 2161                           /system/lib64/android.hardware.power@1.0.so
7c59f6e000-7c59f79000 r-xp 0000a000 fd:02 2161                           /system/lib64/android.hardware.power@1.0.so
7c59f79000-7c59f7b000 r--p 00015000 fd:02 2161                           /system/lib64/android.hardware.power@1.0.so
7c59f7b000-7c59f7c000 rw-p 00017000 fd:02 2161                           /system/lib64/android.hardware.power@1.0.so
7c59faf000-7c59fb5000 r--p 00000000 fd:02 2241                           /system/lib64/dynamic_instrumentation_manager_aidl-cpp.so
7c59fb5000-7c59fb8000 r-xp 00006000 fd:02 2241                           /system/lib64/dynamic_instrumentation_manager_aidl-cpp.so
7c59fb8000-7c59fba000 r--p 00009000 fd:02 2241                           /system/lib64/dynamic_instrumentation_manager_aidl-cpp.so
7c59fba000-7c59fbb000 rw-p 00000000 00:00 0                              [anon:.bss]
7c59fd7000-7c59fe2000 r--p 00000000 fd:02 2163                           /system/lib64/android.hardware.power@1.2.so
7c59fe2000-7c59fed000 r-xp 0000b000 fd:02 2163                           /system/lib64/android.hardware.power@1.2.so
7c59fed000-7c59fef000 r--p 00016000 fd:02 2163                           /system/lib64/android.hardware.power@1.2.so
7c59fef000-7c59ff0000 rw-p 00018000 fd:02 2163                           /system/lib64/android.hardware.power@1.2.so
7c5a02f000-7c5a032000 r--p 00000000 fd:02 2197                           /system/lib64/android.os.flags-aconfig-cc.so
7c5a032000-7c5a033000 r-xp 00003000 fd:02 2197                           /system/lib64/android.os.flags-aconfig-cc.so
7c5a033000-7c5a034000 r--p 00004000 fd:02 2197                           /system/lib64/android.os.flags-aconfig-cc.so
7c5a034000-7c5a035000 rw-p 00000000 00:00 0                              [anon:.bss]
7c5a079000-7c5a0ca000 r--p 00000000 fd:02 2717                           /system/lib64/libxml2.so
7c5a0ca000-7c5a1a6000 r-xp 00051000 fd:02 2717                           /system/lib64/libxml2.so
7c5a1a6000-7c5a1aa000 r--p 0012d000 fd:02 2717                           /system/lib64/libxml2.so
7c5a1aa000-7c5a1ab000 rw-p 00131000 fd:02 2717                           /system/lib64/libxml2.so
7c5a1ab000-7c5a1ac000 rw-p 00000000 00:00 0                              [anon:.bss]
7c5a200000-7c5e000000 ---p 00000000 00:00 0 
7c5e062000-7c5e06d000 r--p 00000000 fd:02 2164                           /system/lib64/android.hardware.power@1.3.so
7c5e06d000-7c5e079000 r-xp 0000b000 fd:02 2164                           /system/lib64/android.hardware.power@1.3.so
7c5e079000-7c5e07c000 r--p 00017000 fd:02 2164                           /system/lib64/android.hardware.power@1.3.so
7c5e07c000-7c5e07d000 rw-p 0001a000 fd:02 2164                           /system/lib64/android.hardware.power@1.3.so
7c5e09e000-7c5e0a6000 r--p 00000000 fd:02 2284                           /system/lib64/libactivitymanager_aidl.so
7c5e0a6000-7c5e0ac000 r-xp 00008000 fd:02 2284                           /system/lib64/libactivitymanager_aidl.so
7c5e0ac000-7c5e0af000 r--p 0000e000 fd:02 2284                           /system/lib64/libactivitymanager_aidl.so
7c5e0af000-7c5e0b0000 rw-p 00000000 00:00 0                              [anon:.bss]
7c5e0cb000-7c5e0d7000 r--p 00000000 fd:02 2157                           /system/lib64/android.hardware.power-V6-ndk.so
7c5e0d7000-7c5e0e3000 r-xp 0000c000 fd:02 2157                           /system/lib64/android.hardware.power-V6-ndk.so
7c5e0e3000-7c5e0e4000 r--p 00018000 fd:02 2157                           /system/lib64/android.hardware.power-V6-ndk.so
7c5e0e4000-7c5e0e5000 rw-p 00019000 fd:02 2157                           /system/lib64/android.hardware.power-V6-ndk.so
7c5e118000-7c5e122000 r--p 00000000 fd:02 2162                           /system/lib64/android.hardware.power@1.1.so
7c5e122000-7c5e12e000 r-xp 0000a000 fd:02 2162                           /system/lib64/android.hardware.power@1.1.so
7c5e12e000-7c5e130000 r--p 00016000 fd:02 2162                           /system/lib64/android.hardware.power@1.1.so
7c5e130000-7c5e131000 rw-p 00018000 fd:02 2162                           /system/lib64/android.hardware.power@1.1.so
7c5e15a000-7c5e178000 r--p 00000000 fd:2d 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
7c5e178000-7c5e1d5000 r-xp 0001e000 fd:2d 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
7c5e1d5000-7c5e1d9000 r--p 0007b000 fd:2d 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
7c5e1d9000-7c5e1da000 rw-p 0007f000 fd:2d 107                            /apex/com.android.art/lib64/libperfetto_hprof.so
7c5e1da000-7c5e1db000 rw-p 00000000 00:00 0                              [anon:.bss]
7c5e200000-7c5e20e000 r--p 00000000 fd:23 39                             /apex/com.android.adbd/lib64/libbase.so
7c5e20e000-7c5e232000 r-xp 0000e000 fd:23 39                             /apex/com.android.adbd/lib64/libbase.so
7c5e232000-7c5e233000 r--p 00032000 fd:23 39                             /apex/com.android.adbd/lib64/libbase.so
7c5e233000-7c5e234000 rw-p 00033000 fd:23 39                             /apex/com.android.adbd/lib64/libbase.so
7c5e24e000-7c5e256000 r--p 00000000 fd:2d 82                             /apex/com.android.art/lib64/libadbconnection.so
7c5e256000-7c5e266000 r-xp 00008000 fd:2d 82                             /apex/com.android.art/lib64/libadbconnection.so
7c5e266000-7c5e267000 r--p 00018000 fd:2d 82                             /apex/com.android.art/lib64/libadbconnection.so
7c5e267000-7c5e268000 rw-p 00000000 00:00 0                              [anon:.bss]
7c5e284000-7c5e2ff000 r--p 00000000 fd:23 40                             /apex/com.android.adbd/lib64/libc++.so
7c5e2ff000-7c5e302000 ---p 00000000 00:00 0 
7c5e302000-7c5e38e000 r-xp 0007a000 fd:23 40                             /apex/com.android.adbd/lib64/libc++.so
7c5e38e000-7c5e391000 ---p 00000000 00:00 0 
7c5e391000-7c5e399000 r--p 00105000 fd:23 40                             /apex/com.android.adbd/lib64/libc++.so
7c5e399000-7c5e39c000 ---p 00000000 00:00 0 
7c5e39c000-7c5e39d000 rw-p 0010c000 fd:23 40                             /apex/com.android.adbd/lib64/libc++.so
7c5e39d000-7c5e3a4000 rw-p 00000000 00:00 0                              [anon:.bss]
7c5e3ff000-7c5ec00000 rw-p 00000000 00:00 0                              [anon:dalvik-Concurrent mark-compact compaction buffers]
7c5ec00000-7c7ec00000 rw-p 00000000 00:00 0                              [anon:dalvik-main space]
7c7ec4a000-7c7ec66000 r--p 00000000 fd:23 44                             /apex/com.android.adbd/lib64/libprocessgroup.so
7c7ec66000-7c7eca4000 r-xp 0001c000 fd:23 44                             /apex/com.android.adbd/lib64/libprocessgroup.so
7c7eca4000-7c7eca6000 r--p 0005a000 fd:23 44                             /apex/com.android.adbd/lib64/libprocessgroup.so
7c7eca6000-7c7eca7000 rw-p 00000000 00:00 0                              [anon:.bss]
7c7eccc000-7c7ece5000 r--p 00000000 fd:23 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
7c7ece5000-7c7ed3a000 r-xp 00019000 fd:23 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
7c7ed3a000-7c7ed3d000 r--p 0006e000 fd:23 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
7c7ed3d000-7c7ed3e000 rw-p 00071000 fd:23 38                             /apex/com.android.adbd/lib64/libadbconnection_client.so
7c7ed3e000-7c7ed40000 rw-p 00000000 00:00 0                              [anon:.bss]
7c7ed56000-7c7ed59000 r--p 00000000 fd:02 2305                           /system/lib64/libartpalette-system.so
7c7ed59000-7c7ed5b000 r-xp 00003000 fd:02 2305                           /system/lib64/libartpalette-system.so
7c7ed5b000-7c7ed5c000 r--p 00005000 fd:02 2305                           /system/lib64/libartpalette-system.so
7c7ed5c000-7c7ed5d000 rw-p 00000000 00:00 0                              [anon:.bss]
7c7edb2000-7c7edb5000 r--p 00000000 fd:02 2686                           /system/lib64/libtombstoned_client.so
7c7edb5000-7c7edba000 r-xp 00003000 fd:02 2686                           /system/lib64/libtombstoned_client.so
7c7edba000-7c7edbb000 r--p 00008000 fd:02 2686                           /system/lib64/libtombstoned_client.so
7c7edf2000-7c7f382000 rw-p 00000000 00:00 0                              [anon:dalvik-Concurrent mark-compact chunk-info vector]
7c7f382000-7c7fb82000 rw-p 00000000 00:00 0                              [anon:dalvik-Concurrent Mark Compact live words bitmap]
7c7fb82000-7c80383000 rw-p 00000000 00:00 0                              [anon:dalvik-live stack]
7c80383000-7c80b84000 rw-p 00000000 00:00 0                              [anon:dalvik-allocation stack]
7c80b84000-7c80f85000 rw-p 00000000 00:00 0                              [anon:dalvik-card table]
7c80f85000-7c81085000 rw-p 00000000 00:00 0                              [anon:dalvik-large object free list space allocation info map]
7c81085000-7c81885000 rw-p 00000000 00:00 0                              [anon:dalvik-bump-pointer space live bitmap]
7c81885000-7c81985000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space mark-bitmap 0]
7c81985000-7c81a85000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space live-bitmap 0]
7c81a85000-7c81be2000 r--p 00000000 fd:14 36                             /apex/com.android.wifi/javalib/framework-wifi.jar
7c81be2000-7c81dd7000 r--p 00000000 fd:13 46                             /apex/com.android.tethering/javalib/framework-connectivity.jar
7c81dd7000-7c81e92000 r--p 00000000 fd:1c 33                             /apex/com.android.media/javalib/updatable-media.jar
7c81e92000-7c81f3d000 r--p 00000000 fd:1d 24                             /apex/com.android.ipsec/javalib/android.net.ipsec.ike.jar
7c81f3d000-7c82011000 r--p 00000000 07:b0 28                             /apex/com.android.healthfitness/javalib/framework-healthfitness.jar
7c82011000-7c82090000 r--p 00000000 fd:0e 170                            /apex/com.android.conscrypt/javalib/conscrypt.jar
7c82090000-7c821dd000 r--p 00000000 fd:24 41                             /apex/com.android.bt/javalib/framework-bluetooth.jar
7c821dd000-7c8246a000 r--p 00004000 07:48 21                             /apex/com.android.i18n/javalib/core-icu4j.jar
7c8246a000-7c82526000 r--p 00000000 fd:02 1627                           /system/framework/voip-common.jar
7c82526000-7c82979000 r--p 00000000 fd:02 1622                           /system/framework/telephony-common.jar
7c82979000-7c82b81000 r--p 0285d000 fd:02 1441                           /system/framework/framework.jar
7c82b81000-7c832d0000 r--p 0210f000 fd:02 1441                           /system/framework/framework.jar
7c832d0000-7c83b3a000 r--p 018a6000 fd:02 1441                           /system/framework/framework.jar
7c83b3a000-7c84357000 r--p 0108a000 fd:02 1441                           /system/framework/framework.jar
7c84357000-7c84b54000 r--p 0088e000 fd:02 1441                           /system/framework/framework.jar
7c84b54000-7c853dd000 r--p 00006000 fd:02 1441                           /system/framework/framework.jar
7c853dd000-7c854dd000 r--p 00000000 fd:2d 46                             /apex/com.android.art/javalib/apache-xml.jar
7c854dd000-7c859e7000 r--p 00000000 fd:2d 49                             /apex/com.android.art/javalib/core-oj.jar
7c859e7000-7c859e8000 ---p 00000000 00:00 0 
7c859e8000-7c85bef000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7c85bef000-7c85bf0000 ---p 00000000 00:00 0 
7c85bf0000-7c85db6000 r-xp 00000000 fd:30 876901                         /data/adb/modules/zygisk_lsposed/zygisk/arm64-v8a.so
7c85db6000-7c85db9000 ---p 00000000 00:00 0 
7c85db9000-7c85dcf000 rw-p 001c5000 fd:30 876901                         /data/adb/modules/zygisk_lsposed/zygisk/arm64-v8a.so
7c85dcf000-7c85dd2000 ---p 00000000 00:00 0 
7c85dd2000-7c85dfe000 rw-p 001da000 fd:30 876901                         /data/adb/modules/zygisk_lsposed/zygisk/arm64-v8a.so
7c85dfe000-7c85e08000 rw-p 00000000 00:00 0 
7c85e08000-7c85f9d000 r--p 00000000 fd:2d 85                             /apex/com.android.art/lib64/libart.so
7c85f9d000-7c86008000 ---p 00000000 00:00 0 
7c86008000-7c86819000 r-xp 00200000 fd:2d 85                             /apex/com.android.art/lib64/libart.so
7c86819000-7c86a08000 ---p 00000000 00:00 0 
7c86a08000-7c86a39000 rw-p 00000000 00:00 0 
7c86a39000-7c86c08000 ---p 00000000 00:00 0 
7c86c08000-7c86c0c000 rw-p 00e00000 fd:2d 85                             /apex/com.android.art/lib64/libart.so
7c86c0c000-7c86c29000 rw-p 00000000 00:00 0                              [anon:.bss]
7c86c3a000-7c86cbf000 r--p 00000000 fd:2c 28                             /apex/com.android.adservices/javalib/framework-adservices.jar
7c86cbf000-7c86cc0000 ---p 00000000 00:00 0 
7c86cc0000-7c86dff000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
7c86dff000-7c86e00000 ---p 00000000 00:00 0 
7c86e00000-7c88a00000 ---p 00000000 00:00 0 
7c88a1b000-7c88b18000 r--p 00000000 fd:2d 47                             /apex/com.android.art/javalib/bouncycastle.jar
7c88b18000-7c88b1b000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7c88b1b000-7c88b5b000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7c88b5b000-7c98b23000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7c98b23000-7c98b63000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7c98b63000-7ca8b1c000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7ca8b1c000-7ca8b5c000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7ca8b5c000-7cb8b1a000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7cb8b1a000-7cb8b5a000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7cb8b5a000-7cc8b28000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7cc8b28000-7cc8ba8000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7cc8ba8000-7cd8b28000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7cd8b28000-7cd8ba8000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7cd8ba8000-7ce8b1c000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7ce8b1c000-7ce8b5c000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7ce8b5c000-7cf8b24000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7cf8b24000-7cf8b64000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7cf8b64000-7d08b26000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d08b26000-7d08b66000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d08b66000-7d18b1e000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d18b1e000-7d18b5e000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d18b5e000-7d28b22000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d28b22000-7d28c22000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d28c22000-7d38b25000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d38b25000-7d38b65000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d38b65000-7d48b1b000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d48b1b000-7d48b5b000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d48b5b000-7d58b1f000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d58b1f000-7d58b5f000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d58b5f000-7d68b22000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d68b22000-7d68b62000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d68b62000-7d78b25000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d78b25000-7d78b65000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d78b65000-7d88b28000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d88b28000-7d88ba8000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d88ba8000-7d98b1c000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7d98b1c000-7d98b5c000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7d98b5c000-7da8b26000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7da8b26000-7da8b66000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7da8b66000-7db8b24000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7db8b24000-7db8b64000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7db8b64000-7dc8b1b000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7dc8b1b000-7dc8b9b000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7dc8b9b000-7dd8b1a000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7dd8b1a000-7dd8b5a000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7dd8b5a000-7de8b24000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7de8b24000-7de8ba4000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7de8ba4000-7df8b27000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7df8b27000-7df8b67000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7df8b67000-7e08b1f000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e08b1f000-7e08b5f000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e08b5f000-7e18b23000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e18b23000-7e18ba3000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e18ba3000-7e28b26000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e28b26000-7e28c26000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e28c26000-7e38b20000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e38b20000-7e38b60000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e38b60000-7e48b27000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e48b27000-7e48b67000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e48b67000-7e58b20000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e58b20000-7e58b60000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e58b60000-7e68b1d000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e68b1d000-7e68b5d000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e68b5d000-7e78b28000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e78b28000-7e78b68000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e78b68000-7e88b20000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e88b20000-7e88b60000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
7e88b60000-7e98b18000 ---p 00000000 00:00 0                              [anon:scudo:primary_reserve]
7e98b18000-7e98b1b000 ---p 00000000 00:00 0                              [anon:cfi shadow]
7e98b1b000-7e98b1c000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7e98b1c000-7e98e27000 ---p 00000000 00:00 0                              [anon:cfi shadow]
7e98e27000-7e98e28000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7e98e28000-7e98ef9000 ---p 00000000 00:00 0                              [anon:cfi shadow]
7e98ef9000-7e98efa000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7e98efa000-7e98efb000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7e98efb000-7e98efc000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7e98efc000-7e98efd000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7e98efd000-7e98f10000 ---p 00000000 00:00 0                              [anon:cfi shadow]
7e98f10000-7e98f11000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7e98f11000-7e98f12000 r--p 00000000 00:00 0                              [anon:cfi shadow]
